room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude
Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5,4,2,228,"2BR, Apartment with lovely garden near Vondelpark!",52.359398,4.851069
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,3,252,Big family home for CAT lovers!,52.344275,4.86047
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,20,4.5,6,4,296,Apt.(155m2) + Roof terrace (75m2),52.350971,4.857013
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,2,234,Comfy stay Vondelpark- also option 1 bedrm send PM,52.352134,4.857984
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,3,240,Bright Apartment Close To Vondel Park,52.351816,4.850425
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,4,240,New and romantic house near Vondelpark and center,52.351203,4.858498
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,4,3,300,Gallery Apartment 1 - 100 sq.m home & 2 balconies,52.352457,4.855911
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,4,2,282,Spacious clean apartment,52.345445,4.865986
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,5,2,1,240,Spacious; roof terrace; Vondelpark,52.350058,4.854659
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,4.5,2,1,240,Charming house with all you need,52.344337,4.859948
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,10,5,4,1,300,Cozy and modern house in the centre of Amsterdam!,52.350154,4.859936
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,4,5,2,0,300,"Fantastic Bright Penthouse, best area, bike&beers",52.345152,4.861226
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,15,5,4,2,240,Great appartment with roof terrace,52.35144,4.85905
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,23,5,4,2,299,Cosy apartment with private garden!,52.348431,4.859995
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,5,4.5,2,2,216,Private appartment with private roof terrace,52.350728,4.856433
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,3,240,Relax in Old South near Vondelpark,52.351715,4.86127
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0,4,2,264,Amazing view of Amsterdam just outside City Center,52.354206,4.853158
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,1,0,4,2,240,"Spacious, sunny,  two floor apartment in Oud-Zuid",52.351347,4.858412
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5,4,3,300,Delightful 3BR house by Vondelpark,52.353549,4.864801
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,18,5,6,4,299,Modern Family House in OudZuid,52.347917,4.860813
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0,4,1,270,"Spacious,  luxury app @ Vondelpark",52.354618,4.854928
Entire home/apt,Amsterdam,Noord-West / Noord-Midden,6,5,4,2,239,Modern bright ground-floor apartment with garden!,52.34691,4.860717
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,1,264,Appartment in Amsterdam Old-West,52.362073,4.859806
Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5,4,2,236,Cosy entire apartment with great view,52.362114,4.857679
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,2,1,240,Beautiful apartment close to Vondelpark | 2P,52.361924,4.854027
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,2,222,Spacious & bright apartment nearby the Vondelpark,52.362234,4.854194
Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5,4,2,270,Lovely Apartment with Garden,52.361041,4.863173
Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5,4,2,210,New apartment and near to center! ,52.369678,4.861326
Entire home/apt,Amsterdam,De Baarsjes / Oud West,46,4.5,4,1,264,Clean Cosy Central!,52.363136,4.86389
Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,5,4,3,300,Lovely apartment near city center,52.366977,4.863211
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5,4,2,234,Spacious 2BDR loft near Vondelpark.,52.361541,4.863921
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,2,239,Spectacular 4-person apartment in old-west area!,52.360924,4.86448
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,4.5,2,1,210,Luxurious Apartment City Center,52.361364,4.863024
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,2,252,Amazing appartment with balcony,52.361198,4.862203
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,240,Familiehuis - top locatie Amsterdam,52.362261,4.861008
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,2,300,Gorgeous family apartment!,52.365539,4.862379
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,240,"Bright, spacious and quiet apt. next to Vondelpark",52.362963,4.86127
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,240,vondelpark spacious groundfloor appartment 100m2,52.36176,4.862974
Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,4,4,2,300,attractively ground floor apartment,52.363701,4.862387
Entire home/apt,Amsterdam,De Baarsjes / Oud West,34,5,4,3,264,Lovely Duplex Apartment @Vondelpark,52.365148,4.865325
Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5,4,2,240,Spacious Loft in Amsterdam,52.367756,4.864712
Entire home/apt,Amsterdam,De Baarsjes / Oud West,36,4.5,4,2,270,Romantic apartment centre (80m2),52.360868,4.861393
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5,4,3,300,"Central, 3 bedroom, 2 bathroom, (big) familie only",52.366617,4.876105
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,5,2,1,240,Stylish Loft  -  Heart Amsterdam,52.363383,4.863053
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,4.5,4,2,216,Great apartment at Vondelpark & city center - 4p.,52.361216,4.863894
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,4,2,222,Lovely Apartment in the Old West,52.365069,4.862864
Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,5,4,2,300,Lovely big house in centre + garden,52.36103,4.861597
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,2,252,Lovely and cosy apartment 120m2 + garden,52.362521,4.865179
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,2,306,Luxury 2 story Maison next to Vondelpark,52.361522,4.863651
Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5,4,2,240,Modern apartment near Vondelpark,52.360932,4.86383
Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,4.5,4,2,216,A Stylish and light apartment near Vondelpark,52.360878,4.86201
Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,5,4,2,226,Sunny & spacious + rooftop terrace,52.368722,4.86175
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,4,2,239,"Beautiful, spacious family loft in trendy Old-West",52.368538,4.86436
Entire home/apt,Amsterdam,De Baarsjes / Oud West,13,4.5,4,2,300,"Cosy apartment, perfectly located.",52.361364,4.873484
Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4,4,2,210,Great appartm. with garden!,52.370721,4.86018
Entire home/apt,Amsterdam,Bos en Lommer,3,5,4,3,300,groundfloor apartment with garden,52.375608,4.858187
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5,4,2,213,Two-Bedroom Beauty in Amsterdam-West,52.370657,4.862719
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,210,Light appartement w rooftop terrace,52.372005,4.861296
Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5,4,3,228,Spacious & beautiful house at great location,52.374076,4.862052
Entire home/apt,Amsterdam,De Baarsjes / Oud West,31,5,4,2,299,Family-Luxury Apartment Old-West,52.363221,4.861683
Entire home/apt,Amsterdam,Bos en Lommer,46,4.5,4,3,270,Green Eco Urban Apartment 125sqm,52.37708,4.859919
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,5,3,300,Unique house in trendy A'dam West,52.369093,4.863064
Entire home/apt,Amsterdam,Bos en Lommer,12,5,4,2,210,Short walk to the Anne Frank House,52.375824,4.863213
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,3,300,Spacious house in quiet street,52.367293,4.863891
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,5,2,227,Spacious modern appartment central Amsterdam,52.369382,4.858789
Entire home/apt,Amsterdam,De Baarsjes / Oud West,20,5,4,2,228,Spacious modern city apartment,52.364189,4.859041
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,5,4,2,216,Appartment in vibrant neighbourhood,52.363997,4.864026
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,240,"Just Renovated, Canalview, 2 Balconies & 2 Bikes!",52.367195,4.862631
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,4.5,4,2,240,5*HOUSE & Experience with GARDEN (2 pax + 2 kids),52.36727,4.850841
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,2,2,227,Apartment in most beautiful neighborhood of A'dam,52.367381,4.859387
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,252,Bed&Bike - free bikes,52.364602,4.851097
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,5,3,222,Family apartment near city center.,52.37355,4.862418
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,3,1,264,Complete spacious appartment with sunny balcony,52.366817,4.849948
Entire home/apt,Amsterdam,De Baarsjes / Oud West,5,4,5,3,246,Appartement in Amsterdam!!,52.368309,4.851454
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,4.5,4,2,300,CANAL BOAT IN POPULAR OLD WEST AREA,52.36363,4.861895
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5,4,1,243,Dreamy Apartment with Roof Terrace,52.363044,4.861636
Entire home/apt,Amsterdam,De Baarsjes / Oud West,52,5,4,1,227,Enjoy & Relax; Private Garden Apt!,52.362945,4.863635
Entire home/apt,Amsterdam,De Baarsjes / Oud West,23,5,4,2,228,Our lovely + big CANAL Apartment,52.364965,4.859915
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,4,1,216,Sunny cosy apartment with garden!!,52.366366,4.855547
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,2,216,Bright & Modern Apartment,52.368467,4.861158
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,215,"Top location, nearby famous Kinkerstraat",52.364006,4.859613
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,240,2 br. apartment in nieuw-west,52.367176,4.864844
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,4.5,4,1,215,cosy house with garden 75m2,52.371564,4.854479
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5,4,2,240,3 room apartment in oud-west !,52.368948,4.86262
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,3,265,"Spacious, light, family apartment in Amsterdam",52.366913,4.862928
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,6,3,240,#AMSTERDAM,52.362919,4.862247
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,4,3,270,Sunny townhouse with garden in the city centre,52.36283,4.867261
Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,4.5,4,2,216,Spacious home w roof garden,52.368947,4.864515
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,4,2,1,250,Design Loft With Roof Terrace,52.373517,4.859191
Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5,4,2,264,Nice design 80sq meters appt in Amsterdam,52.366738,4.861754
Entire home/apt,Amsterdam,De Baarsjes / Oud West,45,4.5,4,2,240,Design Apartment Amsterdam West,52.366042,4.852833
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,4,2,252,Lovely apt. with roof terrace (5min from center),52.364125,4.862819
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,4,1,240,Lovely apartment Old-West,52.365123,4.862549
Entire home/apt,Amsterdam,De Baarsjes / Oud West,36,5,6,2,252,"Large, bright & central apartment",52.364775,4.863661
Entire home/apt,Amsterdam,De Baarsjes / Oud West,18,5,4,2,246,Canal view apt-ment near Vondelpark,52.363016,4.860288
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,2,264,Bright and spacious house in trendy area,52.364044,4.860135
Entire home/apt,Amsterdam,De Baarsjes / Oud West,17,5,6,2,210,Beautiful 19th Cent. City Apartment,52.368721,4.86022
Entire home/apt,Amsterdam,De Baarsjes / Oud West,30,5,4,2,258,Large modern apartment - rooftop terrace,52.3673,4.850915
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,4,2,209,Lovely and spacious apartment in Oud-West area!,52.364671,4.858877
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,3,2,240,"CHIC, SPACIOUS & CONVENIENT FLAT IN OUD WEST",52.36648,4.861281
Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,4.5,2,1,210,Romantic Luxury apartment in perfect location,52.366295,4.863104
Entire home/apt,Amsterdam,De Baarsjes / Oud West,29,4.5,6,3,234,Spacious Ap + Romantic Garden House,52.373252,4.861665
Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4.5,4,3,210,Large family house 3BRM close to the city center!,52.36651,4.857393
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,4,2,210,Spacious family home with garden,52.370023,4.861945
Entire home/apt,Amsterdam,De Baarsjes / Oud West,31,5,4,1,240,Great apartment at perfect location,52.370777,4.85685
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,6,4,234,Large house in quiet street/ 2 Rooftop terraces,52.364918,4.851572
Entire home/apt,Amsterdam,De Baarsjes / Oud West,31,4.5,4,2,234,my lovely 100 sqm apartment,52.362891,4.865258
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,2,1,300,Elegant Loft Amsterdam,52.37041,4.858635
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,216,Complete house in Amsterdam,52.370438,4.864567
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,3,2,239,Luxury new built home in old- West,52.367809,4.862722
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,4,3,216,Vintage &  Stylish Duplex Family APT + Roofterrace,52.368323,4.853019
Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4.5,4,2,276,Stylish comfortable apartment with perfect view!,52.363209,4.850826
Entire home/apt,Amsterdam,De Baarsjes / Oud West,28,5,6,3,252,Large family house with big garden,52.369715,4.859177
Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5,4,2,234,Double size family home near centre,52.369441,4.859282
Entire home/apt,Amsterdam,De Baarsjes / Oud West,52,4.5,6,4,239,Canal (Family) Home 170sqm + garden,52.366991,4.876547
Entire home/apt,Amsterdam,Centrum West,2,0,4,2,300,"Central, Spacious, Newly-Renovated Apartment",52.372513,4.876706
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,6,3,276,Beautiful spacious apartment city centre 2-6 pers.,52.366637,4.876556
Entire home/apt,Amsterdam,De Baarsjes / Oud West,42,5,4,2,210,Centrally located Family Houseboat,52.372051,4.873004
Entire home/apt,Amsterdam,Centrum West,18,5,4,2,300,Rooftop loft with crazy view in city centre.,52.376258,4.893385
Entire home/apt,Amsterdam,Westerpark,0,0,2,2,210,Luxury water apartment Silodam,52.392498,4.891978
Entire home/apt,Amsterdam,Westerpark,4,5,4,2,240,"Modern apartment Westerpark, 100 m2",52.385402,4.873945
Entire home/apt,Amsterdam,Centrum West,17,5,4,2,300,Monumental house close to canals and citycenter,52.378352,4.884497
Entire home/apt,Amsterdam,Centrum Oost,17,5,4,2,240,Spacious and Sunny Design Apartment w Kingsize bed,52.366148,4.883906
Entire home/apt,Amsterdam,Centrum West,1,0,2,0,234,Luxury studio on the Herengracht,52.369567,4.886121
Entire home/apt,Amsterdam,Centrum Oost,6,4.5,4,2,215,Spacious citycentre appartment,52.370332,4.907187
Entire home/apt,Amsterdam,Centrum Oost,0,0,4,2,300,Historic canal house,52.366596,4.884795
Entire home/apt,Amsterdam,Centrum Oost,6,4.5,4,2,300,Real Authentic Canal House on Keizersgracht,52.364822,4.895903
Entire home/apt,Amsterdam,Oud Oost,13,4.5,5,3,210,Big family house with garden!,52.363964,4.92736
Entire home/apt,Amsterdam,Centrum Oost,9,5,4,4,297,Old 19th century house,52.363317,4.914948
Entire home/apt,Amsterdam,Centrum West,44,4.5,4,2,288,"Real Amsterdam loft, city centre",52.377145,4.895798
Entire home/apt,Amsterdam,Centrum West,1,0,4,3,241,"Huge and new 3bed apt near CS | Center, Canalview",52.382615,4.890089
Entire home/apt,Amsterdam,Bos en Lommer,9,4.5,4,2,216,"Modern, bright & quiet apartment",52.379913,4.843805
Entire home/apt,Amsterdam,Bos en Lommer,10,4.5,4,3,300,Historical post-office with garden.,52.384708,4.848116
Entire home/apt,Amsterdam,Bos en Lommer,21,5,4,2,240,4P apartment a/c close to center,52.379171,4.849846
Entire home/apt,Amsterdam,Bos en Lommer,25,5,2,1,210,Luxury apt with jacuzzi & carpark,52.378279,4.84517
Entire home/apt,Amsterdam,Bos en Lommer,3,5,6,2,216,Spacious & modern garden aparment,52.383229,4.847788
Entire home/apt,Amsterdam,Geuzenveld / Slotermeer,4,5,6,2,275,Apt. close to Sloterdijk station,52.383396,4.833264
Entire home/apt,Amsterdam,Bos en Lommer,22,5,6,3,210,Nice vintage feeling apartment,52.379389,4.850334
Entire home/apt,Amsterdam,De Baarsjes / Oud West,4,5,4,2,240,Beautiful great stylish appartment,52.374078,4.862453
Entire home/apt,Amsterdam,De Baarsjes / Oud West,49,5,4,2,210,Light and spacious house A'dam West,52.371775,4.862413
Entire home/apt,Amsterdam,Bos en Lommer,7,5,4,1,210,Beautiful ground floor apartment near city centre,52.383076,4.849976
Entire home/apt,Amsterdam,De Baarsjes / Oud West,75,4.5,4,2,234,"Luxurious, Spacious and light 130m2",52.373959,4.862401
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,6,3,228,Easy-going appartment with garden,52.374371,4.86301
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,2,1,240,Great located and luxurious apartment in Amsterdam,52.373804,4.860778
Entire home/apt,Amsterdam,Bos en Lommer,6,5,4,2,210,"Clean, Cozy & Artistic apartment! 10min-citycentre",52.381018,4.856162
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5,4,3,216,Family House w/ garden 150m2 in Amsterdam,52.373779,4.860265
Entire home/apt,Amsterdam,De Baarsjes / Oud West,36,4.5,4,3,210,Art house (120m)with veranda & garden in Amsterdam,52.373072,4.859388
Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0,3,2,216,"Light appartment, close to city centre",52.371773,4.861843
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,1,210,"Cosy apartment, close to city centre",52.373894,4.862348
Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0,2,1,227,Sunny cosy centrally located apartment,52.373825,4.864715
Entire home/apt,Amsterdam,Bos en Lommer,27,5,6,3,216,Spacious & child friendly house!,52.379661,4.858639
Entire home/apt,Amsterdam,Bos en Lommer,3,5,4,2,300,100m2 apartment with 2 bedrooms in A-location,52.375399,4.855021
Entire home/apt,Amsterdam,De Baarsjes / Oud West,20,4.5,4,2,216,Beautiful complete Apartment,52.371056,4.860142
Entire home/apt,Amsterdam,Bos en Lommer,10,4.5,6,4,228,Lovely spacious apartment,52.378709,4.85723
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,2,240,Villa Chassé/Quiet App in hip neighB.H /5min to GP,52.371276,4.8605
Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,5,4,4,240,"Modern, light, spacious and central apartment",52.3737,4.860543
Entire home/apt,Amsterdam,Bos en Lommer,3,5,4,3,210,"Huge (140m2) Family Apartment in the ""Gold West""",52.376024,4.855403
Entire home/apt,Amsterdam,Bos en Lommer,0,0,4,2,216,Large family home perfect for a quiet break,52.374898,4.858182
Entire home/apt,Amsterdam,Bos en Lommer,9,5,4,3,228,Grand appartement avec terrace sur le toit,52.379813,4.856343
Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5,4,2,228,"Beautiful family home, near centre",52.374296,4.861421
Entire home/apt,Amsterdam,Bos en Lommer,0,0,4,2,210,Wester House,52.383428,4.851182
Entire home/apt,Amsterdam,Bos en Lommer,0,0,2,1,240,LUXURIOUS penthouse apartment with ROOFTOP TERRACE,52.378435,4.855133
Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0,4,3,254,"Great, central 2 floor appartment with garden",52.372997,4.857378
Entire home/apt,Amsterdam,Bos en Lommer,8,5,2,1,300,"Cozy, comfortable  Apt in Amsterdam",52.377666,4.85762
Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,4.5,4,2,240,2 Bedroom apartment in A'dam West,52.373554,4.863627
Entire home/apt,Amsterdam,De Baarsjes / Oud West,10,5,4,3,228,3-story design apartment w/rooftop terrace,52.37224,4.857406
